"","ABCA5","ACBD5","ACKR3","ACTL6A","ACTN1","ACTN4","ADAM11","ADAM9","AFF1","AGAP1","AKNA","ALCAM","ANK3","ANKH","ANKRD6","ANXA5","ANXA6","APPL2","ARFGEF3","ARHGAP12","ARHGAP5","ARID5B","ARL1","ARL13B","ARRDC4","ATAD2","ATP1B1","ATP9B","ATRNL1","B3GALNT2","BBX","BCHE","BHLHE40","BIN1","BRINP1","BTG1","BTG2","BUD13","C5","CAAP1","CACNA1C","CADM2","CADPS","CALD1","CANT1","CAPN2","CASC15","CASKIN2","CAST","CCDC138","CCDC181","CCDC77","CD2AP","CD81","CD82","CDC42BPA","CDH10","CDK17","CDK2AP2","CDK6","CDO1","CDYL","CELF4","CENPC","CENPJ","CEP112","CEP295","CEP44","CEP57L1","CEP70","CHRDL1","CHST15","CHST2","CKAP2","CLGN","CMC2","CNIH4","CNP","CNR1","CNTN1","CNTNAP2","COL4A2","CPD","CPEB2","CPLX2","CPNE2","CRIM1","CSMD3","CSPG5","CSRNP1","CTNNA1","CTSB","CYB5D2","CYP20A1","DAPK1","DBI","DCBLD1","DCLK2","DENND2A","DENND3","DGKE","DHTKD1","DMD","DNAAF5","DNMBP","DOCK1","DOCK11","DOCK4","DPP7","DST","DUSP16","DYNC2LI1","ECE1","EEA1","EFCAB14","EFHD2","EFNA5","EGLN1","EGLN3","EIF3B","ENC1","ENDOD1","ERBB4","ERBIN","ERLIN1","ESYT2","ETAA1","ETS2","ETV1","EVI5","EZR","FAM120A","FAM122B","FAM171B","FAM184A","FAM222A","FAM53C","FANCM","FAT1","FBXW7","FGFR1","FGFR1OP2","FGFR2","FITM2","FJX1","FNDC3B","FOCAD","FOXP1","FRMD4B","FRY","FSTL1","G6PC3","GAD1","GADD45A","GALNT18","GALNT7","GCC2","GNS","GOLIM4","GPCPD1","GPRC5B","GRIA2","GRIK2","GRK3","HADHB","HAUS6","HBEGF","HDAC1","HES1","HEXB","HIBCH","HIPK3","HIVEP1","HMGB2","HMGN2","HNRNPM","HS6ST2","HSDL2","HSPA12A","HSPA4L","HSPB1","ID4","IER2","IFNAR2","IFT74","IL6ST","ING3","INTU","IQGAP1","IQSEC1","IRF3","ITGAV","ITGB1","ITGB8","ITSN1","ITSN2","JAG1","JAK1","JAM2","JUN","JUNB","KAT2B","KCNB1","KCNC4","KCND2","KCNT2","KCTD12","KDM3A","KIF13A","KIF1C","KITLG","KIZ","KLHL5","KRI1","KTN1","L3MBTL3","LAMB2","LAMC1","LAMP2","LARP7","LDLRAD3","LEPROT","LHFPL2","LIFR","LIMA1","LIMCH1","LIN54","LMNA","LMO2","LMO3","LMO4","LRRC1","LRRC4C","LRRN3","LRRTM4","LSAMP","LTBP4","LUZP1","MAGI1","MAGI2","MAGOHB","MAGT1","MALT1","MAN2A1","MANEA","MAP3K11","MAP4K2","MAP9","MAPK10","MAST4","MBD2","MBNL1","MCAM","MCCC2","MDM1","MDN1","MEIS2","METTL21A","MFGE8","MFSD6","MGAT1","MGAT4A","MGME1","MIA3","MIS18A","MKLN1","MKNK1","MLEC","MORC4","MPDZ","MPP1","MTUS1","MYH9","MYLIP","MYO10","MYO16","NAV3","NBL1","NCAPD3","NCAPG2","NCOA7","NECAP2","NECTIN3","NEDD4","NEFL","NEFM","NEGR1","NES","NET1","NEURL1B","NFE2L2","NGLY1","NHS","NIPAL3","NNAT","NOTCH2","NOTCH3","NPAS3","NR1D2","NRCAM","NRG1","NRG3","NRP1","NRXN1","NRXN3","NT5DC3","NTM","NTRK2","NUCKS1","NUP107","NXN","OSBPL1A","OXR1","PACRGL","PAG1","PALD1","PALLD","PAM","PARD3","PARP4","PARP8","PCDH1","PCDH10","PCDH17","PCDH19","PCDH7","PCDH9","PCLO","PCNX2","PDXK","PDZRN3","PEA15","PEAK1","PGM3","PHIP","PHLDA1","PHLPP1","PIK3C2A","PIM1","PKP4","PLCB1","PLCB4","PLEKHA1","PLEKHA6","PLEKHG1","PLEKHH1","PLS3","PLXDC2","PMEPA1","PNCK","POLA1","POLD3","PON2","POT1","POU2F1","POU3F2","PPARD","PPFIBP1","PPM1H","PPP1R13B","PRC1","PREX1","PRKAA2","PRKCA","PRKCB","PSD3","PTAR1","PTN","PTPN11","PTPN13","PTPRG","PTPRM","PTPRZ1","PTTG1IP","PURG","PXDC1","QKI","QSOX1","R3HDM1","RAB13","RAB3B","RAB3GAP2","RAB3IP","RABGAP1L","RAD18","RALB","RAPGEF5","RASAL2","RASSF8","RBBP8","REEP3","RELL1","REST","REV3L","RFTN1","RHOC","RIMS2","RIMS4","RND3","ROBO2","RPS6KA2","RPS6KA3","RRBP1","RSRC1","RUNX1T1","S1PR1","SAMD4A","SAMD8","SASS6","SAT1","SATB1","SAV1","SCAF11","SCARB1","SCN2A","SDK2","SEMA5B","SEMA6A","SEMA6B","SEMA6D","SERPINH1","SESN3","SETD7","SETX","SFMBT1","SFRP1","SFT2D2","SGIP1","SGK1","SH2B3","SHANK3","SIN3A","SIPA1L1","SIPA1L2","SIRT2","SLC12A2","SLC16A1","SLC25A24","SLC25A37","SLC26A2","SLC2A1","SLC2A3","SLC30A1","SLC36A1","SLC39A10","SLC3A2","SLC41A2","SLC44A1","SLC7A1","SLC7A5","SLF2","SLITRK5","SMAD3","SMAD5","SMAD7","SMAD9","SMARCA2","SMARCA5","SMC2","SMC3","SMC5","SNAP23","SNTB2","SNX9","SOCS2","SORCS1","SORT1","SOX1","SOX2","SOX9","SPARC","SPATS2L","SPDL1","SPECC1","SPICE1","SPOCK1","SPOCK2","SPRY1","SPRY2","SRBD1","SREK1","ST3GAL5","ST8SIA4","STAG2","STAT3","STK24","STXBP3","SYNE1","SYNGR2","SYT1","TACC1","TANC2","TBC1D5","TBL1X","TCF3","TCHP","TEAD1","TENM2","TENM3","TFDP2","TFRC","THAP9","TIAM1","TIMP1","TLE1","TLE4","TLN1","TMEFF2","TMEM123","TMEM165","TMEM178A","TMEM214","TMEM263","TMX1","TNK2","TOPBP1","TOR1AIP1","TOX","TP53I13","TSC22D3","TSPAN4","TSPAN9","TSPYL2","TULP3","UBXN2A","UFSP2","UNC5B","URI1","USP24","UTRN","VAMP3","VASP","VCL","VIM","VSTM2A","VWA1","WASF2","WDPCP","WDR17","WDR41","WWC3","WWP1","XKR4","XPC","YPEL2","ZADH2","ZBTB1","ZEB1","ZFP36L1","ZFP36L2","ZMAT3","ZNF107","ZNF385D","ZNF426","ZNF536","ZNF608","ZNF621","ZNF704","ZNF827"
"Pool-1-ATTCCTTT",4.85128763085767,6.03092359055218,5.00941041344999,4.98791664120971,5.18886797708351,6.60666399820138,4.03934935306008,5.75163212963301,5.08493786808045,6.7509632256039,4.79493178744242,4.58969072172211,7.56031046492549,3.98578779764251,4.03222493919771,8.26780465668197,6.31338215157182,5.40015609611229,4.97716198814684,6.55080840792885,7.52518108952644,4.97773560777889,5.96519612863867,4.41356602646626,6.53569132665514,4.48783798546189,6.41085332730203,5.0466785208744,6.86942791023369,4.27215482866056,6.29321430721316,5.64510170223692,6.90971755247983,5.72607298006212,4.77048571215106,7.25528092045654,5.9523774899187,6.07856034108068,3.54399338537547,3.83213276580472,3.33556322930654,5.11981456351247,7.06368366955163,6.49374795832347,4.96321138040261,7.17149053449554,5.62836070778011,4.26974796560334,5.10487876802912,4.30988140890228,3.77523984436504,5.13239796398107,4.64265594179769,7.17526058016121,4.3905180809364,5.25963202034741,6.198567752169,6.31893294982518,3.13207316542332,5.04445143562586,5.71169621540224,5.96257285645303,7.0038668484536,4.91422465380967,5.24601799566061,3.62679947926169,5.30579159515674,4.93118951422274,4.83064930025628,6.24879884099962,6.07543211300582,4.46720570250042,4.33557164132615,6.64482443712542,4.86202032404119,2.44503463066723,4.66687436327976,6.08324360660946,5.82850646761103,5.7671627677222,6.47351740607803,5.87638736380897,5.91079687663715,4.22119594907537,6.28150495895958,6.70775677572602,5.14822347777509,4.39963900411626,5.82850565406453,4.66527152876815,7.96575553956905,6.56050204022187,4.86303342676935,4.07144685244733,6.28060488476734,6.68031171228446,3.83811687071986,6.50400039786474,5.53208481707701,3.29197700475827,4.81458034320969,5.72184255561374,5.80242646086149,4.27324985487502,4.55825146117432,5.09739132552134,6.08609512665541,5.63795228430588,7.56325615234394,7.49518838774923,5.42922620464754,5.47079934151981,5.94096259959585,4.78958640484597,5.5826526310597,4.57430943339818,5.59906609067283,5.58790936875149,5.85743316545148,6.97264048138813,7.52077273266859,3.2776546262336,4.57412616161671,6.07096061203525,4.01578728573884,6.16783533141804,6.12596698823131,4.14592683451962,6.7396997796759,4.45253300582842,6.74008235811781,5.97418761297101,4.99324532498621,8.04406754694059,5.56974801672223,4.28838025075928,7.15070587080129,3.47954404158661,8.77916812615064,6.6800091827572,6.51281978450755,5.82475794125825,5.60818460515444,3.88372562542635,5.6621857656955,5.88783231056285,5.76005837315751,5.87265836219785,5.6687157699917,5.94967633166757,6.9169662143539,5.38683526455094,5.48748589976575,5.61758135400182,3.9868206319702,4.8789724118392,5.90356743558227,6.50424027729313,5.56765521220786,5.89300643666063,6.91575568413151,6.74953843072552,5.37164112631303,5.78228773690741,5.92838297717138,5.28581717210389,4.26995572731682,5.55806373249771,4.90730224526466,5.47541461918188,4.21770739705287,6.95612374977967,5.31062922632475,8.0041924641348,8.28228616620408,7.04851010616017,6.64124132453474,4.79299112251368,4.47167073057753,5.36208114479382,6.6936051816749,7.78091008767861,5.72113996166627,3.86255226823947,4.72967947791181,5.86730405638131,4.68311069060376,5.69156205228848,5.03990069051829,5.63599396617993,5.02854466466029,5.76485835440012,7.5271516472515,6.17322424504065,6.11554031576995,4.90503756493149,6.15000496341102,6.38429842536586,5.49929523526496,7.32279821528015,4.13486554965945,4.64222810933812,4.91319703653146,2.66638689181243,3.31577467228955,5.00919544677852,5.20556132671647,7.10054106629971,4.84639864077645,5.25523320671989,5.29594643545984,2.91682318961102,6.45048596788977,4.82540087529176,6.46659012930839,4.3674383013771,6.46252333379342,5.31355736557267,6.68979241168,5.86682597451028,5.54522589651501,4.90339194755028,4.51470908225412,6.5930653218048,5.21163579936684,6.52721445670596,4.82125615467068,5.71652556023804,5.0119263652455,7.01171487128707,5.18257486801453,3.93078876880579,4.82069096459101,6.68244517592572,5.82636871060253,6.29372048738679,6.67566063418507,4.09136106676415,6.86811967055175,6.20771754253804,4.71486203257443,5.36829613311013,4.97427646829846,6.0859694186656,5.0264916340319,4.07862407708227,2.94520009984275,5.6689761197123,5.703908757421,2.98555714876886,4.79344365828319,5.20412771623037,5.18212304990818,4.83914395688134,5.23846208976539,6.03613395426387,5.94650977241831,3.66260110267096,5.73010992986711,4.53248854510884,4.08129288070128,4.24206794188003,4.23127341100604,5.55433565473037,4.73388392856173,6.19118688700432,4.28958882747998,6.83238256540486,5.0033264312071,6.16163323738573,5.07192941206928,4.11308299285479,6.49084360042416,3.86994738641845,5.9941211141724,4.88612569342153,6.00080856754514,6.50101428724321,4.60898339762867,3.87406230255764,4.44360847690817,4.61556492125105,6.09842583497594,5.69223374488317,7.27584592037767,5.98484079050059,5.59220513987844,7.73211032309354,5.60814994077642,5.00671111992592,6.75137686797482,5.95189192711747,5.10772413752941,4.95339592790122,23.831526547768,6.61019053917896,5.20198040982549,4.94361223082096,6.35582999236334,7.22099351975992,3.72416554163125,5.22770174504806,5.92747085555374,6.40636284538952,4.94213040141885,3.88195925813274,5.87596340340407,5.61629082416912,8.42324058956737,4.87602871364685,6.12020204935383,6.28860990207385,5.37168926434781,4.98963671509708,3.7881949364251,3.47799185734558,5.88978407179743,6.91646358934083,6.03405725734401,4.30588803309408,4.69042418433027,7.09316034685007,6.221375157711,6.1529094895609,6.30403570240401,3.42221550022908,6.50297625825072,7.19473596490271,5.24926946799953,5.85536180025875,4.76012416656844,8.7401984174538,4.04665205346688,5.80912156413009,6.83564728228808,4.61851322440204,6.14881203359545,6.56919055181057,5.94082929639111,6.03317161342072,5.22180270524385,4.87960415716003,4.67948126131928,3.46716172848526,5.42647034620711,4.01348236971328,7.04271621520511,4.60511921205621,4.24621862656639,4.84614148253804,5.58287098595764,4.8603058300273,6.36188882351128,6.1044912297054,6.01822088778084,7.36191545459416,4.05511740991582,5.39189099593812,3.83944485318189,5.0961340750895,5.61566651059562,6.41008729258197,4.86093586292464,5.76057039574122,7.51538659105985,7.08957472615638,6.40879630921942,8.73589729335142,7.0561260402246,6.36850195201492,5.98596120990906,6.41859534816812,8.88561954903509,8.22091872225681,5.48431204903154,4.56348236004802,8.07378535415422,4.53651711742526,5.85522476191017,4.6254319766698,5.8279303911642,5.63387238496743,4.34685444103241,6.09002093034162,3.8279363060173,5.43366912604007,5.29685647005702,5.51141705637439,5.01718744103244,5.54866612295744,4.7452607303235,4.62834331720182,5.69817266478867,6.26131451272275,5.70653590409074,6.27036511424752,4.68174817536502,5.57443932736339,7.62323762945898,5.80432566780081,5.51047185671693,4.76576088090891,5.65563196905723,5.66587246671088,5.69902668556232,7.14504914421766,5.23729251197752,6.66803881829681,4.40041062228323,8.48536729092239,5.68244726888188,5.06146800294249,6.06476165337936,4.46041867408175,4.65961689879368,6.31031951569419,7.42945491141217,5.60634630863809,7.0151650777175,6.12805715564756,6.43117733753177,7.65639769890432,6.21682559052211,6.17717261835928,4.19774885304852,7.89729286918492,4.09287071984807,4.29730899442306,4.04541512005034,3.06247835584984,3.96260244619927,6.15353932490803,5.57198279316731,6.14451684069987,6.40008666109086,4.36363057286156,7.93948899434573,5.72388404464627,6.03308708701505,3.08580054451032,8.63970336797398,8.19461658613643,4.4179457076578,3.58509775450997,7.21581028802156,8.90277385413398,3.22804518601287,5.01686900834992,5.51197002405624,7.87365676500532,6.03715727343082,4.48049577150288,4.93051114114222,6.57805977416514,4.72452403203071,3.43960893208822,5.60720446661306,7.1023426787931,4.60794745647376,6.84484464378646,5.77073458801474,3.73794516499141,4.14463452672643,4.85317620139447,4.45379714732768,19.016938902597,4.95984397426414,5.09361420462507,8.23044548928729,7.16782219102816,7.9619635287751,4.27391671025071,4.73089773744294,6.59540729367743,4.54153129229171,5.27873999691988,7.33965604130572,6.14758192083202,6.62230615680664,5.70200859316532,6.22921170891154,4.65281003037069,5.49237890478763,7.16335871390867,6.56212436911854,5.06481112102537,4.91620743535859,5.86602658808321,3.42609686873117,7.60539847311494,4.81876477224804,5.89481846892394,5.53487980383578,5.40596889757207,7.27135932964693,4.82149705634551,5.91598529805126,5.67248187730361,6.2731453162415,5.90571789714427,6.19263572577347,4.5895443451381,5.86018403469839,4.90337611583885,5.88625867785534,6.67305706718481,5.06908428882538,3.89458642811784,7.1465617427638,5.43926928549376,5.40930539574409,4.86144968814357,6.67904135641124,4.6612944049345,5.29473512668804,5.96489147228079,4.2370903484207,5.50131208201641,4.80065559593085,7.38149015458151,4.43376173215358,4.64451648933305,6.20862346272872,5.34541270558342,5.13058315341252,6.52420027618383,5.74249226434545,6.52939706894786,5.79390092755851,5.46745899606636,5.64815022461819,4.30229887510774,5.60531843007431,11.0591074161043,6.56239581010659,3.74411195102849,5.43375674757617,3.37112750947593,5.56267181098846,5.68439099603532,4.57961156446543,5.05867402231001,4.30283518524934,5.89564846078057,5.05427819009087,4.86069036971173,6.29367166631306,6.63915313005009,6.77364776149542,4.91684093460806,6.25358557940848,4.28151394023807,4.20158827103288,5.76384905053393,4.39817395389998,7.59614317177052,5.04309116967149,6.4522716259785,5.09267910682579
"Pool-2-ACTTGAAT",4.9369684628021,5.96478692588953,5.16978443416902,5.61060106802626,5.33704003797206,6.66357920047765,4.48990131298631,5.90107273082889,4.14117598806571,6.76487276478636,4.2416972356068,6.06511164792568,6.91939734902198,3.83122562310602,4.78398842860557,7.91734887390794,6.27335558638247,5.21437775916798,4.75111839827708,6.33206589221132,7.82177254065285,5.05991478278775,5.94960585718432,4.35195864283166,6.62369877008344,5.36688507372263,7.31381769765555,4.94797634686764,7.06481120147273,3.50860534130315,6.28922946951783,5.27086459928744,6.09398032947874,6.57500254559225,4.69352318717787,7.79464520808959,6.42092575033753,5.664915657818,3.58135909029608,3.77067054077602,3.39346608475932,4.79977511095176,6.6761872354851,6.61615395938717,5.48347996207151,7.72492645068997,5.00230575111678,4.37906065137113,5.55554527190812,4.71087704854005,3.62875241083353,5.05018313740115,4.57615672289558,7.49379659720326,4.80508398935297,5.28094514508559,5.95274920267419,6.08940707528231,4.16612133411546,5.17632778754028,5.46685795879298,5.46878275908054,6.48745155808421,4.9682201996592,5.99712030974014,4.05517714924564,5.5511252605308,4.976327129208,4.86046450332871,6.60079644887346,5.51257014695253,4.63454974891824,5.35889816018464,7.006806258363,5.6711048284411,3.51453781352447,4.76244399592044,6.73122858141867,6.29085149423954,6.09417082739732,5.71032888591482,6.11606479741181,5.9785768685435,3.53992600374977,6.94001949724803,6.67616465406738,5.52046163926222,4.6504728528365,5.22056689357596,4.36822680693361,8.37140269469648,7.12606577363363,4.79434441817777,4.01461833688805,6.27877437650941,7.07806925255738,3.97548148071594,5.5010166181446,6.13466841222813,3.99612868695013,4.63476779858259,5.66668159607099,6.37572578414718,3.97804075743563,3.83762480305113,4.95399618371422,6.48622737702287,4.6341647904562,7.16397221663043,7.6295467606887,5.9550294324049,5.40874809300335,5.58763549911782,4.72450022807213,4.72882981572447,4.44012377000103,5.13520597436085,5.05601365350277,4.50265951704325,7.7147984868231,8.14798035661925,4.13369315130681,5.40144983125697,6.28172210968959,3.82804875241218,6.30495655179725,6.27079875929024,3.89235336181772,6.39149874086376,4.69233190962753,7.23804129842155,5.83973573027521,4.4892299807302,7.99444224956408,5.37780640415655,3.46934741776462,7.12096365498373,3.84318736330512,8.37998629142272,6.8286172150864,5.63478491528881,5.74087444354188,5.13815489974155,3.80457148113314,5.08376991942217,5.30504441207058,5.94932159804326,5.45283903806841,5.86286485542098,5.82537061877248,7.23893232361292,4.95275546930175,5.55092188601067,6.17332189579283,4.00030144479844,4.94639890202513,5.75665050533562,6.56391765722988,5.67459551714914,5.7674451334771,6.65778531678742,7.00770053496044,4.024644927547,5.79596633722237,6.64232116202946,5.76180726187723,3.67221524182326,5.52736997462982,4.7659563321037,5.61114296301476,4.12351165259981,6.90463957292483,4.96082761240388,8.91921403539539,8.77651332500313,7.56097721181858,7.09333597334541,4.92002059056172,5.03728012617661,5.39505559989782,6.40107526937436,7.87148968796921,6.28200746515553,3.75286196616937,4.58321631709475,6.25267783949857,4.69655496785756,5.73729181801518,5.27215829581151,4.85593890942927,5.39627374878154,6.4698474219292,8.0698417392973,5.48515942042465,6.09222844758698,4.99471481981859,6.31180131808506,6.67702861867274,4.26519035000815,7.55872848446361,3.78299411477769,4.26838906591264,4.59201861006009,1.84990814773369,2.87012022929347,5.43663339426791,5.42194154043551,6.57867864188046,4.94497842388322,5.37600510411722,5.36979692612052,2.72865880859805,6.43292926338466,5.1646483097203,6.73522574176099,5.09711821877163,7.32969822023328,5.49361352215212,7.3501686173549,5.65571134145505,4.87997650595232,4.95515050789823,4.68654230655916,7.23007635042211,5.62753673369246,6.45411900394161,4.99472127913809,5.87885504525822,5.86967010709035,5.58641953980205,6.30710095469352,4.21787388191938,4.26891292343974,6.50396571573636,5.43437094823521,6.68782738633833,6.40896566598717,3.78803656472163,6.68347016124079,5.21802123426519,4.73549507500952,5.81831104322487,5.28554581395685,5.97450736510606,5.07888128158533,4.28100178962772,3.09426762454274,6.23522257137826,5.24910414797519,2.75739273563964,4.56034722127677,5.40789497546216,5.65470484982422,4.1239948042411,4.78617435578007,6.0536830260916,5.67177025067383,3.73930306537233,5.6737422019332,4.9237408977117,4.4134711364357,4.75646149515241,4.81479138476571,5.85435764550936,4.63934897980523,6.26061573865626,4.07280273442509,6.76505958654377,5.64829206633158,5.98695510025595,4.16028917751862,3.56129601015043,7.11422168896908,3.90762237126248,5.78496710569765,4.45520291165591,6.57089389708367,5.96067971836936,4.72822458125865,4.37891401037034,4.7182291260402,4.69301789827467,6.9407386830684,5.51032060911495,8.46146961740035,7.41299612959669,5.72046014254661,8.94595635945792,5.52801932620705,4.90206158840049,6.40019559232693,5.89625490944595,5.46822387653797,4.76825638720714,22.1887881781856,6.30120015981239,5.02075514575714,4.28174360201377,6.55168448032682,6.31349138879196,3.5874800574654,4.19727015258354,6.84524972432152,5.52357177722818,4.28686826875972,3.88697592666684,6.05290228803936,5.40589543237617,8.81333094165278,4.99080927028311,6.18550858723387,6.02245869774818,6.28338437570911,4.51463135729661,3.82455117047518,3.75568442592181,5.78426346857571,7.1556769372932,6.180615588411,4.56141866275795,3.9547043031622,5.81219449997539,4.91330779179494,6.31627437021751,4.72370797645295,3.53115865102569,6.9583549539251,5.9821827778561,4.74951883658397,6.10916130473343,4.95751838546286,7.92645375227807,3.22058227445969,6.00048602893449,7.04141999858212,3.8163674077398,5.02393391955747,6.5104236061667,5.84009569062033,5.76210380767192,4.82137454914979,4.8571767442086,5.1584689401257,3.62294295361089,5.8233893677957,3.42678048789956,8.09369517957153,4.09541007274597,4.94542624717342,5.27243645175288,6.05335872307321,5.06314169310114,5.98661428405544,5.99524063226964,5.22177927684776,7.85479624656835,3.35810208151096,5.52050622215074,3.71845470118737,5.3542683083428,6.40082269665953,6.3236250314209,4.76336213582344,4.43463978702225,5.94900453254811,7.26643415326114,6.37697999088564,7.76312886711841,7.20723588780734,6.37055807234141,5.74562699069321,5.74897172479715,7.48651830077622,8.65332100077818,4.76138207199158,4.33047407080856,7.74962618225389,4.76059171485432,5.49229054934087,5.62094093186915,5.69333164632147,5.75967474920657,3.94733909758147,5.64545799015614,4.06915383652473,6.27802747906781,5.41035633649339,5.31734494909962,5.12162406954555,5.68004178442396,5.03711275129198,4.6074339854396,5.51631158597705,6.1576940262119,5.46712339175184,7.05409128375596,4.67896447391798,6.42221853169367,8.31518086102287,6.31691303441858,5.33342102789557,5.3666940005453,5.66361430410267,5.5171016511788,5.37520973057236,6.45402518915906,4.64140323118527,6.58648196376633,3.91622570476213,8.47977307157818,5.6937737016224,4.89528215514404,6.13413097907068,3.83921014807546,4.13995057849518,6.1811603330455,6.32680540092287,4.72146486129836,6.72546908458997,6.50951415669845,6.42622939121696,7.45769754110434,6.10794573804279,6.54883165319674,5.12887646905323,7.56525426174752,4.48430353049385,3.92938588479468,4.05308417360137,3.32284683335763,3.76569341599893,5.86888353503518,4.94295125338248,6.01646071943032,6.13799099544236,4.77512217637001,7.5120625142716,6.18532765614865,5.99780836739752,4.0029758132306,7.97609676441603,6.74708116375329,4.89137334039234,2.20494926097387,7.77977147007398,8.62715463972085,3.83368074948816,5.33069080121093,5.82412533356932,7.87520087031335,6.16364044118073,4.77040450925414,5.31775797316645,6.43181608811924,4.4393256362461,3.67299194150403,6.10390693070006,7.28654741961909,5.40025277997589,7.29298267647651,5.56057766160956,3.99046536524398,4.6001257248825,4.93129231391244,4.19182504457885,20.438744462748,5.43420050938735,5.94293526718527,7.97234032869277,6.6143429394246,8.53104210927234,4.74588137244843,5.13091228493324,6.67286002463391,4.42103066557224,5.14787631130739,7.39466770728752,5.73105428071676,6.74575903360414,5.43775466526363,6.21182290562757,4.00048590178299,5.85157676353227,7.40926593195335,6.23948344486311,5.77416736271033,5.0321859425567,6.1979266463906,4.00205029518452,7.27518704204087,4.37399516504211,4.90178625945894,5.42725564516761,5.04939904952441,7.67595610718564,4.46204228267535,5.59748500786488,5.60727588756099,6.03345345546019,6.17482311991506,6.80780275266145,4.05803140824637,5.46676338924772,5.13558775373602,5.87551786665218,6.10455035408526,5.42642757637584,5.56332594253315,7.73741985315394,5.00915229219796,4.77764919608268,4.62138640244313,6.54047694470579,4.92682634312164,5.06113957317698,6.20916470880642,4.06547624943728,4.8499382423398,4.58019290318801,8.17862544181117,4.73260722855721,4.97010530720497,6.29944991757446,4.65562361521965,5.76241254050855,6.32175627771945,5.94242518842887,6.42041740671024,5.64126990825873,5.872658454307,5.24931995706524,4.64791419318047,5.2281964487387,10.9259823949844,4.27246421314712,3.49587676029324,4.6502795047532,3.01004644107088,5.18145276635359,5.99962603642,4.52988495318418,4.63392721958988,4.15660456306053,6.04085330754639,5.02065288076425,5.50613570871712,6.34877255459478,6.50008389650553,5.52412503793276,4.44225407413902,6.29088782588215,4.29158141456939,4.46627002625787,6.41019544463707,5.59971197660492,7.66933711270705,4.89372305355137,6.73765684037001,4.35164391344012
