"","A2M","ABCA1","ABCA5","ABCB1","ABCG2","ABLIM1","ACKR3","ACSBG1","ACSS1","ACTN1","ADAM28","ADAMTS1","ADAMTS5","ADAMTS6","ADAMTS9","ADD3","ADM","AFAP1L2","AFF1","AGAP1","AHNAK","AKAP5","ALCAM","ALPK1","ANGPT1","ANGPT2","ANGPTL1","ANGPTL4","ANK3","ANLN","ANTXR2","ANXA1","ANXA5","ANXA6","APLN","APLNR","APOD","APOE","APOL4","APOLD1","ARAP2","ARHGAP18","ARHGAP29","ARHGAP42","ARHGAP44","ARHGAP5","ARHGDIB","ARHGEF28","ARID5B","ARL1","ARPC1B","ARPP21","ARRDC4","ASPM","ATAD2","ATAD5","ATF3","ATF7IP2","ATP1A2","ATP1B1","ATRNL1","B3GALNT2","BAMBI","BAZ1A","BBX","BCAN","BCHE","BCL11B","BCL6B","BEND4","BGN","BHLHE40","BIRC5","BMP2","BMP3","BRCA1","BRCA2","BRINP1","BRINP2","BTG1","BTG2","BUB1B","C10orf10","C1orf54","C1orf61","C3","C8orf4","CA10","CA2","CACNA1A","CACNA1C","CACNA1E","CACNB4","CACNG8","CADM2","CADPS","CADPS2","CALB2","CALCRL","CALD1","CALN1","CASC1","CASC15","CASP10","CASP6","CAST","CAV1","CCDC141","CCDC15","CCDC152","CCDC18","CCDC181","CCDC30","CCDC80","CCDC88C","CCL2","CCNB1","CCND1","CD109","CD2AP","CD55","CD58","CD81","CD82","CDCA7","CDCA7L","CDH10","CDH18","CDH8","CDK1","CDK6","CDKN3","CDO1","CDYL","CELF4","CENPE","CENPF","CENPJ","CENPK","CENPU","CEP135","CEP152","CEP70","CFLAR","CHD7","CHRDL1","CHST15","CHST2","CKAP2","CKAP2L","CLDN11","CLDN5","CLGN","CLIC2","CLMP","CLSPN","CLU","CNIH4","CNR1","CNTLN","CNTN1","CNTN3","CNTN4","CNTNAP2","CNTRL","COL11A1","COL1A2","COL3A1","COL4A1","COL4A2","COL5A2","COL9A1","CPEB2","CPLX2","CRB1","CREB5","CRYBG3","CRYM","CSGALNACT1","CSMD3","CSPG5","CSRNP1","CST3","CTGF","CTSC","CXCL12","CXCL14","CXCR4","CXXC4","CYP20A1","CYR61","CYYR1","DAB2","DACH1","DAPK1","DBI","DCLK2","DCN","DDB2","DDR2","DGKB","DGKE","DIAPH2","DIAPH3","DIO2","DKK2","DLC1","DLEU2","DLGAP5","DLX1","DLX5","DLX6","DMD","DNAH7","DOCK1","DOCK10","DPYD","DSN1","DSP","DST","DTL","DUSP16","DUSP5","DUSP6","E2F8","EBF1","ECM1","EDNRA","EDNRB","EEA1","EFNA1","EFNA5","EGFL7","EGFR","EGLN3","EGR1","EGR2","EGR3","EHD4","ELF1","ELK3","ELN","EMP2","EMX2","ENC1","EOMES","EPB41L2","EPB41L4A","ERBB4","ESCO2","ETS1","ETV1","ETV6","EZH2","EZR","FAM107A","FAM111A","FAM111B","FAM122B","FAM129A","FAM171B","FAM184A","FAM43A","FAM65B","FAM89A","FANCI","FAT1","FAT4","FBXO32","FBXO5","FBXW7","FCGRT","FGD5","FGFR1","FGFR2","FIBIN","FIGN","FILIP1","FLT1","FN1","FNDC5","FOS","FOSB","FOXC1","FOXO1","FOXP1","FOXP2","FRMD4B","FRMD6","FRZB","FST","FSTL1","GABRA2","GABRB1","GABRB2","GABRG3","GAD1","GAD2","GADD45A","GADD45B","GAS1","GAS2L3","GATA2","GCC2","GEM","GFRA2","GMNN","GNG11","GOLIM4","GPCPD1","GPD1","GPR22","GPRC5B","GPX7","GRIA2","GRIA4","GRIK2","GRIK3","GRIN2A","GRIN2B","GRIP2","GRM5","GRM7","GSN","GTSE1","GUCY1A3","GULP1","HAPLN1","HAUS8","HBEGF","HCRTR2","HDAC1","HEG1","HELLS","HERC6","HES1","HEXB","HIST1H1C","HMGA2","HMGB2","HMGN2","HMGN5","HMMR","HNRNPM","HOOK1","HOPX","HS6ST2","HSDL2","HSPA12A","HSPA12B","HSPA4L","HTR2A","HTRA1","ID3","ID4","IFI16","IFI44","IFI44L","IFIT3","IGF1","IGFBP4","IGFBP5","IGFBP7","INHBA","INHBB","INPP5D","INTU","IQCA1","IQGAP1","IQGAP2","IRF1","ITGA2","ITGA5","ITGA6","ITGB1","ITGB8","ITM2A","ITPR2","JAG1","JAM2","JUN","JUNB","KCNH5","KCNJ2","KCNK10","KCNMA1","KCTD12","KCTD16","KDM3A","KDR","KHDRBS3","KIF11","KIF14","KIF15","KIF20B","KIF23","KIT","KITLG","KLF4","KLHL5","KNTC1","L3MBTL3","LAMA4","LAPTM5","LARP7","LDLRAD3","LEF1","LGALS1","LGALS3","LHFPL2","LHX6","LIFR","LIMA1","LIMCH1","LINC00632","LINC01351","LMO2","LMO3","LMO4","LMO7","LPAR6","LPCAT2","LPL","LPP","LRP10","LRP1B","LRRC1","LRRC17","LRRC4C","LRRIQ1","LRRK2","LRRN3","LRRTM4","LSAMP","LSR","LTBP1","LTBP4","LUZP2","MACROD2","MAF","MAFB","MAGI1","MAGI2","MAGT1","MAML2","MAN2A1","MAP7","MAP9","MAPK10","MARCH1","MARCH3","MAST4","MATN2","MBNL2","MBP","MCAM","MCM10","MCM8","MDFIC","MDGA2","MDM1","MDN1","MECOM","MEF2C","MEG3","MEIS2","METTL21A","METTL7A","MFGE8","MFNG","MGAT4C","MGME1","MGST1","MGST2","MIS18A","MIS18BP1","MITF","MKI67","MLEC","MMRN2","MMS22L","MOB3B","MORC4","MPDZ","MSRB3","MT2A","MTUS1","MTUS2","MYBL1","MYL9","MYLIP","MYO10","MYO16","MYO1B","MYO3A","MYO5C","MYT1L","N4BP3","NAV3","NBL1","NCAM2","NCAPG","NCAPG2","NCKAP5","NCOA7","NDC80","NDUFA4L2","NEAT1","NEBL","NECAB1","NEDD4","NEFL","NEFM","NEGR1","NEK2","NES","NET1","NEUROD4","NEUROD6","NFE2L2","NFIA","NFIB","NFKBIZ","NGLY1","NHLH1","NHLH2","NIPAL3","NNAT","NOTCH2","NOTCH3","NPAS3","NPY","NR1D2","NR2E1","NR2F2","NR3C1","NR4A1","NR4A2","NRCAM","NRG1","NRIP3","NRP1","NRP2","NRXN1","NRXN3","NT5DC1","NTM","NTRK2","NUCKS1","NUF2","NUSAP1","NXPH1","OLFM3","OLFML3","OLIG1","OLIG2","OPCML","OSBPL1A","OTX1","PAG1","PALLD","PAM","PARD3","PARP14","PARP4","PARP8","PARP9","PAWR","PAX6","PBK","PBX3","PCDH10","PCDH15","PCDH17","PCDH18","PCDH19","PCDH7","PCDH9","PCLO","PCOLCE2","PCP4","PCSK2","PCSK5","PDE1C","PDE5A","PDGFB","PDGFRB","PDK4","PDZRN3","PDZRN4","PEA15","PENK","PEX5L","PGM3","PHACTR2","PHF11","PHF21B","PHLDA1","PHLDB2","PIM1","PIP5K1B","PLA2G16","PLAG1","PLAUR","PLCB1","PLCB4","PLEKHH2","PLIN2","PLLP","PLOD2","PLP1","PLS3","PLSCR1","PLXDC2","PLXNA4","PLXND1","PMP2","PODXL","POLD3","POLQ","PON2","POU3F2","POU6F2","PPFIBP1","PPP1R17","PRC1","PRCP","PRDM5","PRELP","PREX1","PREX2","PRKAA2","PRKCA","PRKCB","PRKCH","PROCR","PROM1","PROX1","PRR11","PRRX1","PSD3","PTN","PTPN13","PTPRG","PTPRM","PTPRT","PTPRZ1","PTRF","PTTG1IP","PXDC1","QKI","QPCT","QPRT","RAB13","RAB3B","RAB3GAP2","RAB3IP","RABGAP1L","RAI14","RAPGEF5","RASAL2","RASGEF1B","RASSF3","RBBP8","RBMS1","RBMS3","RCSD1","REST","REV3L","RFTN1","RGCC","RGS10","RGS16","RGS5","RGS6","RGS7","RHOC","RHOJ","RIMS2","RNASE1","RNASET2","RND3","ROBO2","RORA","RORB","RPGR","RPH3A","RRAS","RRBP1","RSPO3","RSRC1","RUNX1T1","RYR2","S100A10","S100A16","S100B","S1PR1","SAMD4A","SAMD5","SAMD9L","SASH1","SAT1","SATB1","SATB2","SAV1","SCGN","SCN2A","SCN9A","SCRG1","SEMA3E","SEMA5A","SEMA6A","SEMA6D","SEPT10","SERPINB6","SERPINH1","SERPINI1","SERTAD4","SESN3","SFRP1","SGK1","SHD","SHE","SIAH3","SIPA1L1","SIPA1L2","SLA","SLC12A2","SLC16A1","SLC1A3","SLC24A1","SLC24A2","SLC25A37","SLC29A1","SLC2A1","SLC2A3","SLC39A10","SLC39A8","SLC3A2","SLC44A1","SLC4A4","SLC7A1","SLC7A11","SLC7A5","SLC7A8","SLCO1A2","SLCO3A1","SLFN5","SLITRK1","SLITRK4","SLITRK5","SLN","SMAD3","SMAD9","SMARCA2","SMC2","SMC4","SNAP23","SNTB2","SNTG1","SOCS2","SORCS1","SOX1","SOX4","SOX5","SOX6","SOX7","SOX9","SP8","SP9","SPARC","SPARCL1","SPATS2L","SPDL1","SPECC1","SPHKAP","SPICE1","SPOCK1","SPOCK2","SPP1","SPRY1","SPRY2","SPRY4","SRBD1","SST","SSTR2","ST18","ST3GAL5","ST8SIA4","ST8SIA5","STK3","STXBP5L","STXBP6","SUCLG2","SULF1","SULT1C4","SWAP70","SYNDIG1","SYNE2","SYNPR","SYT1","SYT17","SYT6","SYTL2","TAC3","TACC3","TAGLN","TAGLN2","TANC2","TBL1X","TBX3","TCF7L1","TCF7L2","TEAD1","TEK","TENM1","TENM2","TENM3","TES","TET1","TEX9","TFDP2","TFPI","TGFB1I1","TGFBR2","TGIF2","THBS1","THRB","THSD7A","TIAM1","TIE1","TIMP1","TLE1","TLE4","TM4SF1","TM4SF18","TMEFF2","TMEM123","TMEM178A","TMEM263","TMX1","TNFRSF1B","TNR","TOP2A","TOX","TP53I3","TPD52","TPST2","TPX2","TRIM56","TRIP10","TRPC4","TRPM3","TSC22D3","TSHZ1","TSPYL2","TTF2","TTK","TYMS","UACA","UNC13C","UNC5B","USHBP1","USP53","UTRN","VAMP5","VASP","VCAN","VCL","VEPH1","VIM","VSNL1","VSTM2A","VWF","WASF2","WDHD1","WDPCP","WDR66","WLS","WNT5A","WWTR1","XKR4","XPC","XRCC2","YPEL2","ZADH2","ZBTB20","ZCCHC24","ZEB1","ZFHX3","ZFHX4","ZFP36","ZFP36L1","ZFP36L2","ZGRF1","ZIC1","ZIC2","ZIC5","ZMAT3","ZNF385D","ZNF536","ZNF608","ZNF704"
"1-1",0,0,0,0,0,0.410896136952994,0,0,0,1.23969924968328,0,0,0,0,0,0.409072299805942,2.10453550427027,0,0,0,0,0.405550634974782,0,0,0,0,0,0,0,0,0,0,1.75725428336549,0.39040173155264,0,0,0,3.72339267637146,0,0,0,0,0,0,0,0.80769275487856,0,0,0,2.13351121657472,0.819968436758936,0,0,0,0.405550634974782,0,0,0.840299478162822,0,0.423292698571565,0,0,0,0.81121441970972,0,0,0,0,0,0,0,0,1.25117275106166,0.413931422289694,0,0,0,0,0,1.26387549378347,0,0.413931422289694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47764889812132,0.410896136952994,0,0,0,0.42666099282651,0.825434818475342,0.814622934780725,0,0,0,0,0,0,0,0,0,3.46257487860336,2.5472568238362,0,0.409072299805942,0.410896136952994,0,0.39040173155264,0,1.67094433154159,2.1007148015298,0,0,0,1.74481845424744,0,3.84324114510557,0.410896136952994,0.409072299805942,0,0.410896136952994,0.819968436758936,0,0.835940643138362,1.28333163818357,0,0.402142119903778,0.402142119903778,0.39040173155264,0,0,0,0,0.807053051193906,0,0,0,0,0,0,1.36902233380258,0.402142119903778,5.30719543937324,0,0,0,0,0,1.29098140138644,0.409072299805942,0,0,0,0,0,0,0,0,0,0,0,0,1.22293385962,0,0,0,0,0.860814110371437,0,0,0.428502733474994,0,0,0,0.410896136952994,0,0.823003722095636,0,0,0,6.18542985444386,0,0,0.449252559002741,0,0,0.799474031358582,3.42954607620729,0,0,0,0,0.426368055873129,1.78065490868956,0,0,0,0,0,0.410896136952994,0,0,0,0.410896136952994,0,0.435817675084933,0,0,0.804333153842334,0,0,0,0,0,0,0,0.43039000816358,0.81121441970972,0,0,0,0,0,0.835940643138362,0,0,0,0,0,0,0,0.855163726301504,0,0,0.849953691398074,0.426368055873129,1.2283685420422,0,1.29654065315088,2.11205663597006,0,0.428502733474994,0,0,0,0,0,0,0.410896136952994,0,0.819968436758936,0.435817675084933,0,0,0.413931422289694,0,0,0,1.2852607975117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819968436758936,0.840299478162822,0.39040173155264,0,0,0,0,0,0,0,0,0,0,0,0.409072299805942,0,0.413931422289694,0.831918690847911,0.426368055873129,0,0,0,0,0.869938053401451,0,0,0,0,0,0,0,0,0,0,0,0.435817675084933,0,2.5541308808537,0,0,0,0,1.24795234628747,0.413931422289694,0.824659647715906,0,0.405550634974782,0.405550634974782,0,1.23159726991998,5.20967267493442,7.18615503112503,1.74863147044001,1.64462808447484,3.34175660026431,0.426368055873129,0,0,0.426368055873129,0,0,0,0,0.840592415116203,6.06339771570832,0,0,0,0,0,0,0.423292698571565,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65539025595084,0,0,0,0,0,0.42666099282651,0.405550634974782,0,0,0,0,0,0,0,0,0.396156914240912,0,0,0,0.423292698571565,0.43039000816358,0,0,0,0,0,0,0,0,3.44590073457247,0,0,0.814622934780725,0.43039000816358,0,0,0.426368055873129,0.858892741638574,0,0,0,0,0,2.12594201628515,0,0,0,0.413931422289694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841368310059715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396156914240912,0,0,0,0,0,0,0,0.426368055873129,0,0,0,0,0,0,0,2.5533600640713,0,2.15329352468343,0,0,0.42666099282651,5.4693607619666,0.846713812037927,0.39040173155264,0.832211627801292,0,0,0.80769275487856,0,0,0.80769275487856,0,0,0,3.9861852269237,0,0,0,3.03131901318638,0.42666099282651,0.42666099282651,0,0.402142119903778,0.402142119903778,0,0,0,0,0,0,0.396156914240912,0.405550634974782,0,0.455254508034308,0.428502733474994,0,0,0,0,0,0.426368055873129,0.410896136952994,0,0.83795979498871,0.413931422289694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410896136952994,0,0,0,0,0,0,0,4.66341925283451,0.786558645793552,3.46741472867439,0,0,0,0,0,0,0.402142119903778,0,0,0.807053051193906,0.396156914240912,0.835940643138362,0,0,0,0,0.43039000816358,0,0.396156914240912,0,0,0,0,0,0,0,0,0,0,0.805229214046854,0,0,0,0,0,0,0,0,0,0.819449612812477,0,0.402142119903778,0,0.410896136952994,0.396156914240912,0,0.410896136952994,0.409072299805942,0.39040173155264,0,2.19707306830579,0,0,0,0.402142119903778,0,1.67159869213434,0,0,0.405550634974782,0.876133933561883,0.81121441970972,0,0,0,0,0.43039000816358,0.426368055873129,0.423292698571565,0.786558645793552,0,0,0,0,0.858892741638574,0,0,0,0,0,0,0,0,0.409072299805942,0,0.413931422289694,0,0,0,0,1.66681182175378,0.413931422289694,0,0,0,0,0.831974589325845,0.795952366527422,0,0,0,2.70850481878236,2.66272263575838,0,0,0.859110373656498,1.27415897306194,0.832532128067357,0,0.43039000816358,0,0.428502733474994,0.837575033280936,0,0,0,0,0,0,0,0.786558645793552,0,1.31773317594575,0,0,0.799474031358582,0,0,0,1.29659904622796,0,0,0,0,0,0,0,0.409072299805942,0,0.405550634974782,0,0,2.97750252045088,0.826546922404492,0.426368055873129,0,0,0,0,0,2.1560987949015,0,0,1.27282416392827,0,0,0,0,0,0,0.402142119903778,0,0,0.823003722095636,0.39040173155264,0,0,0.402142119903778,2.6817225838888,0.405550634974782,0,0,0,0,0,0,0,0.42666099282651,0,0,0.396156914240912,0,0.413931422289694,0.409072299805942,0.409072299805942,2.05677987756386,0.835733292632452,0.888570567145318,0.413931422289694,0,0,0,0,0,0,0,0,0,0,0,0,0.409072299805942,0,0.42666099282651,1.3063767547499,0.921831831187852,1.31266592650711,0.835440355679071,0,1.23189020687336,0,0,2.46738926382279,0,0,0.405550634974782,0,0,0,0.801297868505634,0,4.28075168041958,0,0,0,0,0.410896136952994,0,0,0,0.859110373656498,0,0,0,0.410896136952994,0,0,0,0,0,0,0.86080514300909,0.828803112730287,0,0,0.43039000816358,0,0,0,0,0,0,0,0.443479996183104,0.864320408559927,2.26500073098782,0.818904465027634,0,0.807053051193906,0,0.405550634974782,0.888570567145318,0,0,0,0,0.42666099282651,0,0.467073204585566,0,2.60482109788141,0,0,0,1.23373194752185,0,0,0,0,0,2.49263213146233,0.402142119903778,0,0,0.402142119903778,0,1.64770757775792,0,0,2.55335143390419,0,0,3.3656382375168,0.43039000816358,1.64913478580328,0.801297868505634,1.25333029271768,1.68869786757482,0,0,0.804333153842334,0,0.426368055873129,0,0,0,0.42666099282651,0.876145504391508,0,0,0,0,0,0,0,0.839398870427988,0.82079173971622,0.402142119903778,0.832211627801292,3.11133280798368,0.396156914240912,0,0,1.29343368758118,0,0,0,0,0,0.409072299805942,0,0,0,0,0,0,0,0,0,0,0.413931422289694,0.854870789348123,1.688969691838,0,0,0,0,0,0,0,0.855163726301504,0
"2-1",0,0.793336659967001,0,0,0,1.42476458509087,0,0,0,1.43190852344033,0,0,0,0,0,2.10074939521706,3.82864737302917,0,0.705677986457759,0.686794741821518,0,0,0.804186922912841,0,0,0,0,0,0.686794741821518,1.40671086354502,0,0,4.32423369394135,0,0,0,0,5.67454122212339,0,0,0,0,0,0,0,0.701032877087265,0,0,0,1.41941679684753,0.719086598633112,0,0,0,0.700330198214421,2.08269567367121,0.686794741821518,0,1.49366685818142,2.13223872165475,0,1.50443622995324,0.69486805476243,2.80724441575632,2.90411421822097,0.701032877087265,0,0,0.686794741821518,0.686794741821518,0,0,3.9009453199353,0,0,0,1.42011947572038,0,0,1.39519825297685,0,1.41395465339554,0,0.712821924807217,1.40054604122019,0,0,0,0,0,0,0,0,0.700330198214421,0.69486805476243,0,0,0,0,5.51189040619951,0,0,0,0,1.41315212302164,2.09448472139116,0,0,0,0,0,0,0,0,0,0,0.69486805476243,3.85537125878374,0,1.40054604122019,0,0,1.40671086354502,0,2.89328352481016,1.49098166473436,0,0,0,0.701032877087265,0,0.842959349055504,0,1.51234678232813,0,0,0.793336659967001,1.39590093184969,2.89869666551409,2.28309933719909,0,0,0.701032877087265,0,2.09994686484315,0.712821924807217,0,0,0.69486805476243,0,0.701032877087265,0,0.804186922912841,0,0,2.99421152687413,2.4869921037457,4.62590441801071,0,0,0,0,0,3.90885149920055,0,0,0,0,0.701032877087265,0.817641488131723,0,0,0,0,0,0,0,0.69486805476243,0,0,0,0,2.08269567367121,1.54873414642472,3.12618889778223,0,0,0,0,1.39519825297685,0.785231163172404,0,0,0,0.701032877087265,5.81541130512167,0,0,0,0,0,0,2.10802017778407,1.39247272827928,0,0,0,0,0.686794741821518,0,0,0,0.811355882472388,0,0,0,0,0.686794741821518,0.686794741821518,0.701032877087265,0.69486805476243,0,1.41385480189448,2.98951038131425,0,0,0,0,0,0,0,0,0.700330198214421,0,0.69486805476243,0.804186922912841,0,0,0,0,0,0,0.69486805476243,0,0,0,1.40588134045463,0,0,0,0,2.80190911652187,0,3.04234269616883,3.04948663451828,0,0,0.705677986457759,1.38166279658395,0,2.10691421754189,0,0,0,0,0,0.686794741821518,0,0,0.712821924807217,0,0,0.69486805476243,4.09685679582717,0.712821924807217,0,0,0.719086598633112,0,0,0,0.793336659967001,0,0,0.700330198214421,1.40768997956965,0,0,0.69486805476243,0,1.49805308797962,2.99110903114347,0,0,0,0,0,0,2.11953278835224,0,0,0,0,2.19194202671743,0,0,0,0,0.701032877087265,2.0881578171232,0,0,2.08734078304171,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31804810990103,0.700330198214421,0,0,0,0.686794741821518,0,5.52862666088714,0,1.49366685818142,0,0.700330198214421,1.38712494003594,6.05958300168815,7.31166566534696,0.700330198214421,1.39961666662873,5.62743794679577,0,0,0,1.40588134045463,0,0,0,0,0.701032877087265,5.06690921398282,0.69486805476243,0,0,0,0,0,1.40768997956965,0,0,0,0,0,1.41849991126498,0,0.705677986457759,2.11428485160996,0.719086598633112,0,0,2.09448472139116,1.56389755572169,0,0,0,0.712821924807217,0,0,0,0.712821924807217,0,0,0,0,0,0.712821924807217,0,0.785231163172404,1.41849991126498,0,0,1.42476458509087,0.69486805476243,0,0.69486805476243,0.69486805476243,0,0.700330198214421,0.705677986457759,0,0,3.01700709448639,0,0,1.41315212302164,0,0,0,0,1.40054604122019,0,0.719086598633112,0,0,0,5.33151779743209,0,0,0,0,0.69486805476243,0,0,0.705677986457759,0.712821924807217,0,0,0,0,0,0,0.700330198214421,0,0,0,0,0.69486805476243,0,0,0,1.42476458509087,0,0.686794741821518,0,0.719086598633112,0,0,0.701032877087265,0,0,0,0,0,0.719086598633112,0.793336659967001,0,0,0,0.701032877087265,0,0,0,0,2.30502274065381,0,4.55471470665636,0,0,3.61775824293712,6.32472141166417,0.686794741821518,5.43002977990396,0.705677986457759,0,2.10802017778407,4.08893568717706,0,0.701032877087265,1.50521980000011,0,0.712821924807217,0,0.700330198214421,0,0,0,3.62394808647204,0,2.44980154840578,0,0,0,0,0,0.686794741821518,0,0,0,2.11155932691239,1.41941679684753,0,0,0,0,0,1.40054604122019,0,0,0,0.719086598633112,0,1.40588134045463,0.705677986457759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686794741821518,0,0,1.40768997956965,0,0,0,0,0,0.686794741821518,0,0.705677986457759,0,0.712821924807217,0.701032877087265,0,1.40136307530169,0,0,6.47155488624389,0,0.705677986457759,0,0,0,0,0,0,1.51867436521899,0,0,0,0.686794741821518,0,1.43190852344033,0.686794741821518,0,0,4.31879112002438,0,0.712821924807217,0,0.701032877087265,0,0,0.69486805476243,0,0,0,0.719086598633112,0.700330198214421,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80562485130091,1.40768997956965,0,0,2.99888665818153,0.700330198214421,1.39590093184969,0,2.80097974193042,0.686794741821518,2.11953278835224,0,0,0,2.19918581656795,0,0,0.69486805476243,4.11485264310348,1.39247272827928,0.712821924807217,0,0,0,3.96459590951234,0,0,1.40588134045463,0,0,0.700330198214421,0,0.798819565134476,0.686794741821518,0,0,0,0,0.712821924807217,0.686794741821518,0.705677986457759,0,0.712821924807217,0.701032877087265,0,0,0,0,2.3160140904951,0,1.52327352154595,0,0,2.91293480077984,0.712821924807217,2.21283974110857,0,3.76131431605582,0,1.50622393723482,2.79551759847843,1.40671086354502,0.719086598633112,0,1.39247272827928,1.40054604122019,0.686794741821518,0,0,0,0.798819565134476,1.38782761890878,0,0,0,0,0,0,1.40136307530169,0,1.56224347823399,0,0,2.13294140052759,0,0,0,0.705677986457759,1.42476458509087,0,0,0,0,0,0,1.40588134045463,0,0.686794741821518,0.701032877087265,0,4.31337081667685,0,0,0,0,0,0,0.712821924807217,2.9309635011156,0,0,2.18048236171842,0,0.686794741821518,0,0,0,0.705677986457759,3.71705765141303,0,3.53894958519977,0,1.49815062429391,0,0,0.700330198214421,6.89688898080322,0,0,0,0,0.712821924807217,0,0,1.40768997956965,5.33149350162483,1.41315212302164,0,0.701032877087265,0.804186922912841,1.41941679684753,0.69486805476243,1.49905497767527,3.69915934045101,0,3.53894958519977,3.89218667114715,0,1.38712494003594,0.700330198214421,0,0.798819565134476,0,0,0,0,0,0,0,0,0,0,2.93640607503256,1.41849991126498,1.40588134045463,0,0,3.51460419711154,0,0,5.61056841301289,0,0,0,0,0,0,2.1188301094794,0,3.07842287887474,0.686794741821518,0.701032877087265,0,0.712821924807217,0,0,2.21736406714457,0.701032877087265,1.39519825297685,0,0,0,2.89947172236407,0,0,0,0,0,0.69486805476243,0.700330198214421,0.712821924807217,0,0.686794741821518,0,0,2.19838328619404,0,0.799524857520915,0,1.39247272827928,0,0.705677986457759,0.701032877087265,3.63745852165486,0.705677986457759,0,0.785231163172404,0,2.99178529862164,2.10087623943461,1.41385480189448,0,0,0,1.51250954289415,0,2.08734078304171,0.804186922912841,1.42011947572038,0,0,0.712821924807217,1.41395465339554,0,0,0.719086598633112,0.705677986457759,0,2.08199299479837,2.10529465308649,0,0.712821924807217,0.705677986457759,0,3.18654776485735,0,0,3.35481169046631,0,0,0,1.50520284397867,0,2.10157891830745,2.93100945415913,1.40600818467218,0,0,0.701032877087265,0.686794741821518,2.99081715093467,0,0,2.10087623943461,0.712821924807217,0.799524857520915,0,0,0.69486805476243,0,0.700330198214421,0,0,1.40671086354502,2.387714140765,1.70892990013285,1.40600818467218,4.08761917456995,0.701032877087265,0,0,2.51161956640075,0,0.705677986457759,0,0,0,0,0,0,2.1204496739348,0,0,0,0,0,0,0,0,3.95373781537538,3.19434570443102,0,0,3.15421295785446,0.712821924807217,0.69486805476243,0.701032877087265,0,1.39519825297685,0
